mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,spectral_centroid,spectral_bandwidth,zero_crossing_rate,label
-369.80548,97.382324,39.967262,19.408642,-1.9806376,-17.484747,-29.46973,-35.500835,-36.04036,-31.077345,-22.35399,-11.413035,-0.26962966,0.38587028,0.15186577,0.20380639,0.07036832,0.009104669,0.0055298214,0.005579306,0.010507071,0.058995347,0.14508587,0.2901848,0.5860304,947.9062950770852,1335.6630337662264,0.023026822614559166,normal
-373.12766,99.50916,42.452065,19.285387,-3.3230371,-20.146208,-32.879745,-38.674595,-38.084923,-31.745258,-21.619982,-9.627771,1.8218853,0.3473507,0.20993204,0.34958032,0.1497314,0.012794766,0.005221314,0.0047752997,0.010213406,0.08331933,0.24035569,0.21153912,0.30230942,943.435364459412,1257.5810141847646,0.023478850964327145,normal
-365.3544,97.47651,38.50561,18.385448,-3.2555292,-18.819885,-30.61416,-36.175674,-36.03849,-30.313782,-20.861975,-9.398501,1.9030277,0.40988722,0.17611806,0.2549802,0.08822353,0.010184788,0.005658197,0.0053516394,0.008634991,0.040256716,0.100854374,0.25001597,0.5559255,987.1865978959063,1405.1656328774159,0.02339898129350348,normal
-367.38828,97.38165,38.598137,18.646421,-2.4517214,-17.69653,-29.397024,-35.16474,-35.50874,-30.41986,-21.571001,-10.545429,0.56536365,0.37538788,0.15011615,0.22331502,0.07730437,0.009417541,0.005522236,0.005410899,0.009084933,0.04498548,0.113952816,0.2862505,0.60609406,963.4534671189598,1377.8389301582033,0.023157106474767982,normal
-365.09543,97.59081,38.40665,18.293205,-3.2532787,-18.80718,-30.557669,-36.086105,-35.954113,-30.248058,-20.814877,-9.36866,1.9162871,0.409091,0.17627558,0.25543678,0.088371694,0.010118061,0.005564166,0.0052221036,0.0083321715,0.03965962,0.09993149,0.24784653,0.5555793,988.3852271316209,1410.8119775618093,0.02339898129350348,normal
-367.53284,97.166855,38.802086,18.694254,-2.5684035,-17.883055,-29.66946,-35.392616,-35.60429,-30.343714,-21.390308,-10.323101,0.79381305,0.37355158,0.15397213,0.23444186,0.08137084,0.009927878,0.005760361,0.0056208237,0.009482754,0.045939982,0.114980996,0.28424266,0.60015607,964.5415393993566,1373.4718984395963,0.023200156793793503,normal
-367.60434,97.75802,38.937553,18.686972,-2.6338778,-18.004818,-29.700882,-35.448975,-35.727123,-30.49887,-21.523218,-10.399093,0.74793035,0.37613213,0.15587977,0.23311482,0.08022342,0.00943819,0.0054574697,0.00534427,0.009316621,0.049089946,0.1228149,0.2773694,0.58036876,963.0900633313152,1371.6284336871681,0.02319222647186775,normal
-363.53436,97.88834,38.099606,17.753906,-4.0421176,-19.724522,-31.373432,-36.53787,-35.87462,-29.618113,-19.7586,-8.034308,3.2895749,0.3907812,0.1884541,0.30669016,0.10608277,0.011176687,0.0057827276,0.005283256,0.00809604,0.03562669,0.08930348,0.23235244,0.52091014,1001.939413714808,1427.3655900568397,0.02363575804814385,normal
-375.3231,99.74752,43.37037,19.25059,-3.8758698,-20.792334,-33.381165,-38.897804,-37.965984,-31.322582,-20.946863,-8.867722,2.4729826,0.27574876,0.19311795,0.40765703,0.17619625,0.0141543085,0.005357971,0.004810459,0.010695986,0.089642435,0.2581928,0.21408187,0.27122316,929.4071633202022,1216.56321884659,0.023608001921403714,normal
-363.89636,98.03585,38.385216,18.259264,-3.406471,-19.031,-30.806042,-36.317234,-36.103725,-30.26518,-20.7216,-9.168385,2.1703348,0.4292802,0.18533088,0.25603747,0.0884797,0.010157417,0.0055707204,0.0052031027,0.008293105,0.03957329,0.09887263,0.2361424,0.53692776,996.6227421512843,1425.2073709700778,0.02343863290313225,normal
-367.92538,97.29403,39.194855,18.783133,-2.658621,-18.164246,-29.976707,-35.693478,-35.809967,-30.426891,-21.352186,-10.193901,0.96017164,0.3739536,0.15913455,0.24376474,0.08466864,0.009974158,0.005681492,0.005530101,0.0096276775,0.0499699,0.123767495,0.27478474,0.57415694,964.2272568204321,1365.003346908984,0.023236976145591646,normal
-363.79257,98.20663,38.261955,17.866098,-3.824223,-19.398108,-31.135612,-36.455166,-35.912663,-29.79601,-20.047304,-8.410353,2.870373,0.39138538,0.18561383,0.29618004,0.10237446,0.010864117,0.005699784,0.0052656108,0.008406602,0.039885633,0.09906633,0.23559749,0.52114874,996.4659228153844,1421.3184198123115,0.023570049666473317,normal
-365.04163,97.38671,38.583645,18.38178,-3.3208008,-19.020714,-30.849451,-36.377335,-36.161022,-30.331993,-20.799555,-9.266509,2.0732322,0.42129532,0.18048121,0.25468916,0.08797873,0.010049024,0.0055233487,0.0051795454,0.008303865,0.039762445,0.09967708,0.24059792,0.54312027,992.2984041879713,1412.0478637604,0.02342900322650812,normal
-367.42322,97.77323,39.013874,18.689474,-2.7253675,-18.169834,-29.908974,-35.618065,-35.786957,-30.453003,-21.369925,-10.199091,0.9567136,0.3762122,0.15980779,0.24387324,0.08441804,0.009871034,0.0056377193,0.005497453,0.009633119,0.049625304,0.12310504,0.27448824,0.57392454,965.5975012034154,1372.971149169272,0.02323924195185615,normal
-365.72345,98.15841,39.072,18.241896,-3.756743,-19.547201,-31.37996,-36.797043,-36.323647,-30.195517,-20.404299,-8.729184,2.5964644,0.387552,0.18592392,0.294406,0.101222955,0.01039932,0.0054013412,0.0050249198,0.008735689,0.047958326,0.1171785,0.22830646,0.4963166,987.8456923175812,1393.67724026379,0.0235337967662413,normal
-364.71765,97.78117,38.41911,18.010654,-3.811543,-19.49879,-31.206686,-36.50963,-36.000732,-29.903456,-20.123165,-8.465825,2.8397944,0.39047512,0.18301177,0.29526174,0.102639794,0.01088661,0.0057068006,0.0052795005,0.008458345,0.03982264,0.099298604,0.23683573,0.52164954,994.600750324282,1411.9875567680174,0.02356495160237819,normal
-363.7927,97.63691,38.11127,17.736416,-4.067635,-19.7157,-31.390545,-36.560455,-35.912548,-29.647354,-19.761318,-8.049433,3.2562797,0.38841033,0.18530802,0.30474246,0.10551199,0.010941419,0.005660174,0.0051745614,0.007950788,0.03533011,0.08889131,0.23156609,0.5203099,1001.8315207072383,1426.514132281458,0.0236346251450116,normal
-366.76935,97.53067,38.64753,18.456217,-2.916686,-18.369421,-30.066837,-35.683407,-35.73203,-30.248049,-21.057583,-9.809885,1.3602362,0.37602434,0.16149949,0.2543945,0.088221826,0.010175786,0.0056989044,0.005461975,0.009157867,0.04491135,0.11265765,0.27016488,0.5743318,972.1681805895522,1385.4143171785347,0.023308349042923435,normal
-362.73895,97.82421,37.78239,17.642591,-4.084766,-19.710197,-31.380919,-36.554325,-35.909115,-29.648724,-19.757137,-8.020849,3.31433,0.4113463,0.19156493,0.29692948,0.103238516,0.011034911,0.0057477164,0.0052149063,0.007582399,0.030596228,0.07819952,0.22838181,0.5290462,1008.5825576245398,1442.1659274406054,0.02363745740284223,normal
-365.53815,97.351456,38.475628,18.41553,-3.2128713,-18.78451,-30.531519,-36.04473,-35.91597,-30.20413,-20.806786,-9.4042225,1.8558978,0.40160188,0.17249757,0.25414526,0.08789751,0.010068553,0.005569917,0.005254695,0.0083947135,0.03992359,0.10074799,0.25255153,0.559341,984.8745585105532,1402.7315148489206,0.023384820004350347,normal
-369.56546,98.57491,40.886745,19.37763,-2.753832,-18.760817,-30.892637,-36.817753,-36.909294,-31.356178,-22.000395,-10.558692,0.7639401,0.39926866,0.17822745,0.24303004,0.08290363,0.009156575,0.005138867,0.005086487,0.010618505,0.06977171,0.16771369,0.24397129,0.48599154,957.7439079519753,1330.0903951958664,0.02322451421113689,normal
-365.7704,98.017784,39.1006,18.29669,-3.6889102,-19.545637,-31.375519,-36.791718,-36.323246,-30.201681,-20.414118,-8.740726,2.580973,0.39138114,0.18828754,0.2965658,0.10271027,0.010915415,0.0056785215,0.005262867,0.00903037,0.048150375,0.117603056,0.23060834,0.5009577,987.9280964081408,1392.4175706358808,0.023536629024071925,normal
-364.66537,97.645485,38.322453,18.00494,-3.8369153,-19.494282,-31.229599,-36.53608,-36.005474,-29.865362,-20.085262,-8.437425,2.8659532,0.3893917,0.18292338,0.29429,0.101900704,0.010641832,0.005566481,0.0051430473,0.008211967,0.039587818,0.098929964,0.23466726,0.51946926,995.0164728106997,1413.0285328074706,0.023558720635150812,normal
-372.9982,98.399315,41.750717,19.942825,-2.0444696,-18.120539,-30.5865,-36.86106,-37.26827,-32.02305,-22.945816,-11.6768465,-0.3701208,0.38066015,0.17070349,0.23406775,0.08014105,0.009013786,0.0050894525,0.0051479624,0.011826194,0.0872726,0.20902902,0.25716087,0.46889085,933.3075361210205,1277.58975049941,0.023060809708526683,normal
-394.82697,93.06698,45.645264,23.365957,0.90194905,-16.989265,-31.218336,-39.135494,-40.76027,-36.427994,-27.762957,-16.496191,-4.8687277,0.2931376,0.16260548,0.24204753,0.10249295,0.0090486165,0.0039492063,0.003798964,0.011081034,0.13433544,0.40675098,0.27977204,0.2613853,829.2003483660866,987.8394476223436,0.022591221360208816,normal
-373.21613,99.12969,41.84126,19.648357,-2.3067365,-18.320358,-30.696402,-36.824955,-37.075012,-31.698036,-22.514475,-11.241385,-0.02881539,0.3381018,0.16958535,0.2659226,0.08936026,0.009241624,0.0050537433,0.0051180823,0.012153464,0.091612905,0.21873161,0.25958297,0.45158258,926.5322026385161,1266.7461373833191,0.023109524543213456,normal
-373.98932,98.452614,42.23816,20.201916,-1.8029686,-17.999146,-30.435732,-36.731266,-37.195225,-32.067074,-23.095888,-11.912755,-0.67250454,0.3627285,0.16412157,0.23282114,0.079674676,0.008999618,0.005156803,0.0052937125,0.012437968,0.09249194,0.2206242,0.2669228,0.46984562,924.1959501561881,1259.0278741652712,0.02300359810034803,normal
-368.4932,98.592804,40.535328,19.076164,-3.0234995,-19.003813,-31.1709,-36.969467,-36.882854,-31.161783,-21.663641,-10.128925,1.2298511,0.40641654,0.18450724,0.25302,0.08664305,0.009400145,0.0051892214,0.005082702,0.010299651,0.065652505,0.15764804,0.2357184,0.47821403,966.481652153033,1345.334545469798,0.023307216139791184,normal
-370.13132,98.66318,40.561275,19.132067,-2.7088804,-18.688208,-30.938429,-36.84387,-36.853844,-31.270298,-21.909418,-10.489711,0.7975087,0.37003976,0.17767775,0.26412752,0.08998522,0.009322179,0.0050710524,0.004983903,0.010521478,0.07324879,0.17691568,0.24729523,0.4716629,952.3440944079109,1319.7399325326896,0.023249438080046404,normal
-374.61066,98.67811,42.45904,20.279913,-1.7121516,-17.88022,-30.40766,-36.751247,-37.262993,-32.173744,-23.243732,-12.10123,-0.8750328,0.35175997,0.1625808,0.23415174,0.079349265,0.009024706,0.0051823864,0.0053525437,0.012865459,0.09713097,0.23121141,0.27134892,0.46812665,916.9644420961015,1244.454923509545,0.022972443264211138,normal
-373.13748,98.39874,42.016243,20.05945,-2.136778,-18.370373,-30.808502,-36.990482,-37.347733,-32.062653,-22.911243,-11.573204,-0.251179,0.38587317,0.17200261,0.2322587,0.07894327,0.008726041,0.0049951486,0.0050907675,0.01182297,0.08711605,0.2079356,0.25167143,0.46143532,934.6079826356272,1275.636405089971,0.023071005836716937,normal
-371.03592,98.584206,41.021587,19.375511,-2.5226955,-18.58681,-30.888092,-36.82568,-36.88233,-31.35348,-22.04,-10.658588,0.59938675,0.36066958,0.1743669,0.26474795,0.09100237,0.009753223,0.0053322604,0.0052929493,0.011389389,0.07958463,0.19036499,0.25423083,0.4706029,945.5401450643327,1302.1221428128288,0.023213185179814386,normal
-374.69577,98.887344,42.56858,20.17397,-1.9686308,-18.187168,-30.65234,-36.88148,-37.27021,-32.07618,-23.050922,-11.834141,-0.60235894,0.3491278,0.16675709,0.24427705,0.08179983,0.008886716,0.0050818566,0.0052469657,0.012738685,0.09610888,0.22867812,0.2643667,0.4563969,917.9538306684642,1244.0985334249615,0.023017192937935034,normal
-372.9982,98.399315,41.750717,19.942825,-2.0444696,-18.120539,-30.5865,-36.86106,-37.26827,-32.02305,-22.945816,-11.6768465,-0.3701208,0.38066015,0.17070349,0.23406775,0.08014105,0.009013786,0.0050894525,0.0051479624,0.011826194,0.0872726,0.20902902,0.25716087,0.46889085,933.3075361210205,1277.58975049941,0.023060809708526683,normal
-380.08603,96.08633,42.41636,21.564226,0.19214806,-15.712619,-28.258198,-35.34702,-37.075047,-33.230484,-25.393606,-14.964144,-3.8728085,0.3501433,0.12138703,0.13751493,0.048567742,0.007199975,0.0048498274,0.00528541,0.0128175225,0.10046721,0.24412562,0.32204434,0.5663455,882.3049483482168,1196.5296232804578,0.02249095943300464,normal
-381.51855,97.00681,43.908752,21.187555,-1.3092493,-18.400146,-31.641178,-38.332565,-38.841877,-33.62112,-24.374851,-12.8708725,-1.4164265,0.3373386,0.18238226,0.2748866,0.11696239,0.010640588,0.0047747823,0.0046023284,0.010931146,0.10222667,0.30047104,0.24935433,0.3266972,893.8066177807511,1151.2032417176742,0.0229985000362529,normal
-380.9274,97.135605,43.672638,21.880236,0.10794956,-16.169493,-29.05665,-36.22793,-37.83819,-33.816452,-25.74272,-15.094821,-3.8740873,0.36264294,0.1404974,0.14984156,0.05155592,0.0072746566,0.0048695887,0.0054268492,0.014542949,0.11926562,0.28379902,0.3015785,0.49700254,875.3525716227381,1164.8318600926455,0.022496623948665893,normal
-378.5453,97.86558,43.295254,20.620676,-1.8422874,-18.843218,-31.92261,-38.38807,-38.66767,-33.158516,-23.6828,-12.044289,-0.58776414,0.35614687,0.1904926,0.2847779,0.12161032,0.010881937,0.0048463927,0.004675617,0.010900375,0.09651758,0.28041252,0.23325185,0.32340497,911.3982327689293,1191.6465793596456,0.02311632196200696,normal
-383.44824,96.10769,44.078457,21.45989,-1.2144929,-18.503986,-31.86751,-38.75154,-39.360516,-34.114075,-24.777296,-13.17715,-1.602145,0.3488823,0.18824741,0.2753675,0.11852566,0.010828043,0.0046977787,0.004398683,0.010561271,0.104045756,0.3083699,0.24172208,0.30548522,891.5780840711639,1134.914920845117,0.02300359810034803,normal
-385.44476,96.87301,44.898624,21.514816,-1.22612,-18.628645,-32.06125,-38.9053,-39.416527,-34.049446,-24.655828,-13.072107,-1.6204268,0.2868394,0.17641589,0.31307605,0.13538486,0.011285954,0.004602088,0.0043728002,0.011513977,0.11805184,0.34878626,0.2518118,0.25824913,873.4444988171771,1094.7953347372372,0.023025689711426916,normal
-374.9944,99.54436,43.522472,20.756216,-1.4522907,-17.96574,-30.880886,-37.535995,-38.177242,-33.13218,-24.124172,-12.814913,-1.4075732,0.42858794,0.20383076,0.20886196,0.088351354,0.009667144,0.0049650134,0.0049507827,0.010886914,0.086430535,0.25560704,0.25608426,0.39866355,916.7863679533602,1232.3689745403674,0.022894272948085846,normal
-376.88043,98.762054,43.377754,20.248146,-2.3509488,-18.993124,-31.682808,-37.859905,-37.90365,-32.223167,-22.738907,-11.216679,0.09187887,0.32635468,0.17873664,0.30374822,0.13118966,0.011721018,0.0051283655,0.004896484,0.0110305995,0.090532795,0.26238245,0.24812193,0.3555683,912.6961198072744,1207.7472754931102,0.023185995504640372,normal
-375.2664,98.76062,42.77662,19.959604,-2.5053144,-19.027454,-31.69972,-37.821083,-37.83932,-32.168224,-22.629036,-11.042978,0.29634216,0.3373606,0.18108243,0.29438764,0.09990694,0.009739213,0.00502788,0.004999338,0.012635877,0.10359542,0.24554795,0.237556,0.38382867,923.3788383733813,1233.6645183396886,0.023213185179814386,normal
-373.82202,98.95384,42.622597,20.168776,-2.0073156,-18.427189,-31.123985,-37.42687,-37.770626,-32.44428,-23.23628,-11.839785,-0.44809228,0.391125,0.18088755,0.23612739,0.07871147,0.008739797,0.0049374094,0.0050201705,0.0121717,0.09531427,0.22679314,0.24405518,0.43194923,929.4361663855817,1256.5963518802896,0.02304891422563805,normal
-377.26855,99.46525,43.842163,20.064095,-2.7676163,-19.507845,-32.210354,-38.280117,-38.066246,-32.102337,-22.368706,-10.710679,0.60798806,0.30691302,0.1812793,0.3343176,0.14449605,0.01245843,0.0051937317,0.004908056,0.011346526,0.09417965,0.2718669,0.24312663,0.32585156,910.5952261405349,1194.6137520737045,0.023287956786542923,normal
-377.12314,98.75656,43.39308,20.428097,-2.0598903,-18.714624,-31.547428,-37.892025,-38.10786,-32.63484,-23.279366,-11.811281,-0.46291924,0.341089,0.17829151,0.27441064,0.0924564,0.009092891,0.004824759,0.0049016746,0.01302215,0.111804105,0.26535878,0.24153493,0.3768176,911.1197267593592,1206.470255099738,0.02308120196490719,normal
-372.85382,99.25696,42.299847,20.0072,-2.1243494,-18.440535,-31.091614,-37.356102,-37.61974,-32.242775,-22.991934,-11.575469,-0.2178528,0.38272604,0.18210985,0.24653974,0.08294003,0.00907738,0.0051137838,0.005222426,0.01264944,0.09663674,0.22856402,0.2461396,0.42946976,931.9998199437202,1266.8928817293565,0.023085167125870068,normal
-367.87537,99.6546,41.036625,18.714663,-3.7628434,-20.147224,-32.50605,-38.080883,-37.421448,-31.066362,-20.982292,-9.037277,2.4373403,0.41815585,0.22061063,0.3069147,0.13531508,0.012202717,0.0052517233,0.0047992123,0.008874767,0.058678363,0.17035268,0.19995761,0.37555692,976.7975457340399,1342.5897588017724,0.02352643289588167,normal
-378.9481,97.9282,44.009323,21.252108,-1.2017354,-18.25604,-31.529346,-38.36969,-39.07929,-33.992596,-24.833988,-13.337868,-1.7631187,0.42241853,0.20874622,0.21585625,0.09100813,0.009030412,0.004476686,0.0044584507,0.01050603,0.09415164,0.2820625,0.24491996,0.3418549,908.3065105241852,1187.1756045260431,0.02289257359338747,normal
-380.15714,95.995415,42.937794,20.526243,-2.4236412,-19.718922,-32.85587,-39.23676,-39.190636,-33.170696,-23.183296,-11.187371,0.43669763,0.33971277,0.20328239,0.33124495,0.14631574,0.012130233,0.004687222,0.004109136,0.009274252,0.09238867,0.27574775,0.21243888,0.26534364,922.7706691321972,1187.464196711368,0.023356497426044082,normal
-380.9364,96.578285,43.53474,20.2222,-3.120163,-20.632555,-33.7626,-39.81769,-39.219025,-32.636,-22.227577,-10.041012,1.5235281,0.2830561,0.20510007,0.3994934,0.17847593,0.01371674,0.004827468,0.0041371845,0.009805244,0.09932966,0.29444546,0.20387408,0.20240238,920.4965084089281,1168.6630502799455,0.023571749021171692,normal
-378.4613,97.809494,43.123386,19.681004,-3.5556006,-20.851591,-33.743874,-39.566097,-38.740807,-31.980799,-21.446142,-9.216819,2.2684093,0.2653241,0.20118691,0.41992396,0.18784285,0.014288903,0.0049369955,0.004236522,0.0098589165,0.096929416,0.28555563,0.20272553,0.20651723,928.1670523813111,1194.8065227649765,0.023658416110788862,normal
-380.111,95.97504,42.939503,20.615932,-2.3818085,-19.778091,-32.943413,-39.30997,-39.240364,-33.195225,-23.191036,-11.184499,0.4502191,0.34054124,0.20364429,0.33096388,0.14600092,0.012132868,0.004720072,0.004153958,0.009377525,0.09254927,0.27582595,0.21328908,0.2668005,923.2308992779626,1187.2208477617135,0.023359896135440834,normal
-377.48135,97.99634,43.00015,19.452137,-3.828069,-21.121881,-33.95539,-39.62645,-38.630547,-31.73526,-21.103865,-8.818237,2.6529362,0.26728874,0.20426862,0.42933586,0.19210422,0.014574864,0.005067492,0.0043268753,0.0098860115,0.09336882,0.27402633,0.19718096,0.2075757,934.8522835014905,1205.944901810697,0.02372695675029002,normal
-380.3623,96.21788,43.228123,20.28581,-3.0016499,-20.50939,-33.645233,-39.76478,-39.285686,-32.803955,-22.449965,-10.245538,1.3803688,0.30656105,0.20634799,0.380205,0.16949396,0.013333418,0.0048268423,0.0041572233,0.009600275,0.096141815,0.2853107,0.20303537,0.2198043,925.3395807808813,1180.0899849211075,0.023533230314675174,normal
-382.00784,96.529564,43.841793,20.51248,-2.7832556,-20.31431,-33.467216,-39.66949,-39.32527,-33.014183,-22.773026,-10.653398,0.92476064,0.28456843,0.19821136,0.37764773,0.16951242,0.013071461,0.0046427245,0.004046149,0.0098375175,0.1024853,0.3047449,0.21266112,0.21243349,911.8272172605984,1152.9869788340757,0.023460724514211138,normal
-394.21802,91.10198,44.47154,23.793653,1.7883607,-16.018202,-30.447886,-38.77672,-40.983383,-37.2098,-28.949423,-17.833916,-6.049226,0.377013,0.17508902,0.1630763,0.06932144,0.007546831,0.003806319,0.0036551745,0.009543497,0.11944897,0.37595037,0.2830199,0.3211232,840.9958581144612,1018.6777752976335,0.022387298796403714,normal
-371.2326,99.58813,41.95839,18.03804,-5.4173846,-22.41106,-34.656437,-39.513454,-37.69508,-30.04141,-18.86311,-6.2953887,5.1115036,0.26677924,0.2125053,0.4803341,0.21561603,0.016232146,0.0055123824,0.004612705,0.00943424,0.07509877,0.2153752,0.17520586,0.22507343,970.8212312124126,1286.5811040193432,0.024077590269721578,normal
-373.82382,99.6059,42.941616,18.872427,-4.3649783,-21.40383,-33.907387,-39.17666,-37.9036,-30.877516,-20.218674,-7.95864,3.421017,0.27128297,0.20129259,0.43391386,0.19094539,0.014874596,0.005362358,0.004675138,0.010142527,0.08549904,0.2464765,0.19809994,0.24360213,945.3562780190064,1242.3061124928192,0.023787000616299302,normal
-373.21512,99.694046,42.429638,19.13244,-3.5997434,-20.233341,-32.679478,-38.29973,-37.628,-31.215046,-21.092726,-9.207334,2.1013558,0.3135953,0.19451684,0.36663955,0.15825485,0.013364708,0.005361671,0.0048491578,0.010136821,0.07954375,0.22943239,0.21942613,0.32978937,938.8718073526978,1254.5302530881895,0.023525866444315546,normal
-383.8302,96.78501,44.137012,21.184029,-1.4821702,-18.562841,-31.7058,-38.31305,-38.694054,-33.316486,-23.991966,-12.541005,-1.2243012,0.26394394,0.16080578,0.32269365,0.1398778,0.011921142,0.004928132,0.0046404,0.011336709,0.10854433,0.31968534,0.26072133,0.31292722,877.6441780277808,1116.3663664354726,0.023072138739849188,normal
-383.96463,95.96409,44.04501,21.555624,-1.0811099,-18.194584,-31.467155,-38.344837,-39.046295,-33.94017,-24.788643,-13.38318,-1.9479779,0.32227638,0.17297317,0.2719775,0.11710331,0.010552821,0.0046888506,0.004486948,0.010861218,0.10455601,0.30925775,0.25521275,0.33250487,882.783708634836,1125.8105024937179,0.02295035165313225,normal
-384.72122,96.18593,44.237747,21.438334,-1.1844134,-18.306433,-31.573915,-38.43955,-39.053738,-33.816772,-24.575994,-13.121017,-1.6742187,0.3025867,0.1708727,0.29183978,0.12683396,0.011214072,0.0047626994,0.0045214207,0.0111137815,0.108707525,0.32160538,0.26004228,0.31517175,878.3962066579711,1114.7895507226165,0.022985471650232018,normal
-381.2675,97.42999,44.20153,21.05311,-1.7536982,-18.94732,-32.117496,-38.69922,-38.970325,-33.420925,-23.930302,-12.293696,-0.80868906,0.33806983,0.19016175,0.29249787,0.12734064,0.01104307,0.004701156,0.0044734734,0.010894433,0.101893485,0.29925096,0.2403091,0.29905003,899.6386413607888,1154.8994866128833,0.02310669228538283,normal
-379.66306,98.37731,44.11709,20.848787,-1.9180906,-18.948675,-32.05961,-38.605175,-38.85911,-33.285316,-23.764881,-12.108379,-0.64088416,0.34516948,0.1940205,0.29206467,0.12692846,0.010947906,0.004689599,0.004496122,0.011003071,0.10205226,0.29863733,0.23607208,0.29193297,904.0479033842648,1172.3308819345682,0.023118021316705338,normal
-372.81757,99.85589,42.803402,19.374039,-3.560152,-20.404408,-33.035107,-38.761383,-38.06088,-31.585815,-21.35831,-9.327308,2.1084468,0.34689447,0.2111906,0.35553563,0.15416051,0.013019893,0.0052707763,0.004858689,0.010559743,0.08438113,0.24153775,0.2093709,0.29168487,945.4660075936945,1258.5799091804058,0.02352643289588167,normal
-373.62936,99.64037,42.797092,19.256739,-3.7104204,-20.490583,-33.06434,-38.730846,-38.002033,-31.504393,-21.26495,-9.259938,2.152243,0.32814568,0.2052362,0.36691436,0.15771039,0.012965711,0.005133237,0.0046731103,0.010225696,0.08296111,0.23894674,0.20953678,0.29272747,941.28856866221,1250.158298497368,0.023535496120939674,normal
-375.91827,98.78556,43.45569,20.88736,-1.4907466,-18.333845,-31.425623,-38.107986,-38.68519,-33.481895,-24.285782,-12.7914,-1.2459469,0.43777648,0.2155874,0.21929853,0.09331016,0.009708505,0.0047947937,0.004690473,0.010403045,0.08785119,0.26198292,0.24007002,0.35770372,921.9845901827462,1226.8699878137288,0.022953183910962877,normal
-377.7867,99.01267,43.81077,20.679506,-1.6835845,-18.271187,-31.041517,-37.47827,-37.93175,-32.70825,-23.61186,-12.314111,-1.0362573,0.33016822,0.16810064,0.26295426,0.08968072,0.009116991,0.004980556,0.0052057686,0.014150449,0.11817179,0.2776434,0.25102204,0.39070565,901.0148207553502,1192.7181191491552,0.02299340197215777,normal
-378.91385,98.03704,43.772858,20.981735,-1.5685842,-18.283106,-31.154356,-37.718422,-38.248993,-33.030376,-23.902811,-12.568201,-1.2136321,0.34638795,0.16988496,0.25128293,0.08717241,0.00891121,0.0048793345,0.0050931745,0.01388328,0.117742844,0.2777096,0.24885252,0.39031225,902.4066040159784,1186.7357515639344,0.022976408425174014,normal
-374.76755,98.53415,42.923275,20.573914,-1.7665434,-18.292963,-31.058023,-37.592045,-38.121475,-32.901764,-23.758175,-12.365972,-0.917549,0.43246853,0.20252436,0.21413688,0.09437848,0.009816428,0.00491227,0.0048501957,0.010317801,0.07920782,0.23421995,0.2465586,0.40701598,927.7179587350887,1247.5855771879176,0.02298150648926914,normal
-376.40097,98.469086,43.37336,20.963362,-1.3227534,-17.85737,-30.683704,-37.377655,-38.15481,-33.19713,-24.261389,-13.007627,-1.5943365,0.42108,0.1936367,0.20191544,0.08927264,0.009348297,0.004748928,0.0047668554,0.010599602,0.08566722,0.25401908,0.2544449,0.40220836,915.4608466590694,1226.340468467816,0.02287501359483759,normal
-376.35925,97.73631,43.00986,20.800707,-1.5913273,-18.282633,-31.196405,-37.752018,-38.29481,-33.074368,-23.919966,-12.513275,-1.0318855,0.39981326,0.18184961,0.22243926,0.07655033,0.008480883,0.0047801384,0.004867992,0.012323292,0.10316646,0.24613357,0.24091637,0.4113841,921.8732312687118,1229.8564392058151,0.0229962342299884,normal
-379.59433,96.7417,43.256252,21.304932,-1.0296782,-17.653307,-30.606806,-37.439655,-38.368473,-33.529026,-24.655375,-13.445303,-2.0436587,0.37063858,0.16525303,0.21060736,0.07288197,0.008175965,0.0046893754,0.0048409128,0.012712465,0.111350454,0.26706013,0.2592917,0.42552483,901.4835403123033,1190.4089323051867,0.02284725746809745,normal
-377.97125,95.329704,41.31776,20.33073,-1.7424579,-18.212349,-30.827366,-37.237274,-37.73352,-32.47533,-23.286146,-11.921907,-0.5513069,0.32359055,0.16219643,0.27123,0.0944441,0.009593181,0.004977289,0.0047634775,0.010787666,0.092447996,0.22472297,0.25248575,0.44074434,920.022966975518,1228.920187739102,0.023126518090197216,normal
-395.72998,91.352974,45.330074,24.066477,1.9023205,-16.075726,-30.606678,-38.97944,-41.23067,-37.50924,-29.25932,-18.130684,-6.34033,0.36866313,0.17337552,0.16136266,0.06784605,0.007074432,0.0036098412,0.0035797225,0.010070494,0.12680519,0.39672384,0.28594393,0.2985341,830.837045709424,990.8836797977006,0.022344814928944315,normal
-379.99106,96.43948,43.131386,21.170267,-1.137553,-17.77493,-30.692339,-37.445225,-38.25565,-33.295326,-24.366394,-13.144157,-1.7672347,0.35093182,0.16390301,0.22930044,0.07988967,0.00851528,0.0047330465,0.0048232796,0.012536085,0.1110321,0.26628014,0.2570511,0.41683552,901.777407873772,1188.7678151634527,0.02290390262470998,normal
